LP	source	translation	reference	HUMAN_score	sentBLEU
de-en	4 सितंबर 2016 तक, चुनाव का दिन और छुट्टियों के आखिरी दिन, मेकलेनबर्ग-वोरपोमरन में लोगों को बिना किसी परामर्श के एक और चुनाव करना चाहिए।	until september 4 , 2016 , the election and final day of the day , mecklenburg-vorpommern will have to leave the race just short of the people .	until 4 september 2016 , election day and the last day of the holidays , people in mecklenburg-vorpommern must put up with one more election without the people being consulted .	-1.08475640059434	0.11976
de-en	अवसाद का निराशाजनक भोजन, `` एक वर्ग भोजन '' में	the depressing meal of the economic crisis in a rich meal	the depressing food of the depression , in &quot; a square meal &quot;	-1.04497995469943	0.176761
de-en	आपको परीक्षा की तैयारी बिल्कुल नहीं करनी है।	for the investigation to prepare one does not have itself actually .	you don &apos;t have to prepare for the examination at all .	-1.03349779275628	0.187036
de-en	अगर आपको लगता है कि जर्मनी में आते ही यह रुक जाता है, तो आप गलत होंगे, बह्र कहते हैं।	who thinks that the end as soon as they arrive in germany , tells bahr .	if you think that this stops as soon as they arrive in germany , you &apos;d be wrong , says bahr .	-1.0108609707209202	0.364847
de-en	रिगौएर में कई नई इमारतों को इस विकास के प्रतीक के रूप में देखा जाता है: यह उनकी टूटी हुई खिड़कियों या ताजे रंग के पेंटेड बमों से पेंट बमों से अलग है।	many of the buildings in riga are attacked as symbols of this development : they have inserted slices or freshly painted facades that were thrown at bags with the color .	many of the new buildings in rigauer are seen as symbols of this development : this is clear from their broken windows or freshly painted facades splattered by paint bombs .	-0.997247598572057	0.316316
de-en	ग्रीनपॉइंट में जाने के बाद भी, वह अभी भी ट्रेक बना रही थी।	even after they had moved to greenpoint , would you take the path up .	even after she moved to greenpoint , she would still make the trek .	-0.991710822698228	0.287879
de-en	विशेष रूप से, पुराने लोग जो अकेले रहते हैं, वे अभ्यास कर सकते हैं कि खुद के अलावा अन्य लोगों पर कैसे ध्यान केंद्रित करें।	straight older humans , who live alone , practice in such a way , not to only concentrate on itself .	in particular , older people who live alone can practice how to focus on people other than themselves .	-0.9852186784501992	0.139245
de-en	हुआ हिन में विस्फोटों के साथ स्पष्ट रूप से एक संबंध है।	you go from a connection with the explosions in hua hin , it was said .	there is apparently a connection with the explosions in hua hin .	-0.96210618387129	0.492479
de-en	तीन लोग सुरक्षा के लिए तैरने के लिए संघर्ष करते रहे जबकि उनकी नाव अपनी शक्ति के तहत जारी रही।	the three men had to swim the difficulties in security , while your boat from your own strength moving .	the three men struggled to swim to safety while their boat continued under its own power .	-0.958634122198454	0.153622
de-en	एक गंदे गद्दे को इविक्शन के बाद घर के एक बेडरूम के फर्श पर छोड़ दिया	a dirty mattress that is left in one of the house &apos;s bedrooms after being deleted on the floor	a dirty mattress left on the floor of one of the bedrooms in the house after the eviction	-0.954769384903391	0.253474
de-en	यह वास्तविक मामले के लिए शांत विज्ञापन नहीं है।	this is not cooperative advertising for one &apos;s own cause .	it &apos;s not calm advertisement for the actual matter at hand .	-0.9464712065754392	0.13078499999999998
de-en	सीनेट के डेमोक्रेटिक नेता हैरी रीड का कहना है कि वह आश्वस्त हैं कि डेमोक्रेटिक राष्ट्रपति पद की उम्मीदवार हिलेरी क्लिंटन जज मैरिक गारलैंड को राष्ट्रपति चुने जाने पर सुप्रीम कोर्ट में नामांकन करेंगी।	harry reid , anführer of the democrats in the senate , is convinced that the presidency candidate of the democrats , hillary clinton will nominate the judge merrick garland for highest gericht .	senate democratic leader harry reid says he is convinced that democratic presidential candidate hillary clinton will nominate judge merrick garland to the supreme court if she is elected president .	-0.945836894919085	0.192551
de-en	`` वह (अंज्रा) डोपिंग जाँच में गया और आरोप लगाया कि वह फर्ग्यूसन रोटिच है, जो नमूना में दिया गया था, और इसके लिए उसने हस्ताक्षर किया, '' केन्या के शेफ डे मिशन के स्टीफन अरप एसओआई को समझाया।	he ( american ) has gone to the doping control station and has spent themselves as ferguson rotich , the test made and signed , &quot; explained kenyan chief executive de mission stephan arap soi .	&quot; he ( anzrah ) went to the doping check and alleged that he was ferguson rotich , handed in the sample , and signed for it , &quot; explained stephan arap soi , kenya &apos;s chef de mission .	-0.9403323479874092	0.15371
de-en	बुनियादी ढांचे में निवेश होना है, ट्रम्प और क्लिंटन का कहना है कि लगभग शब्दशः।	in the need to be invested , trump and clinton say almost eloquently .	there has to be investment in infrastructure , trump and clinton say almost verbatim .	-0.91259035350632	0.433534
de-en	पिछला रिकॉर्ड धारक, 211-वर्षीय ग्रीनलैंड व्हेल, जिसकी गर्दन में 120 साल पुराना हार्पून टिप दर्ज था, अलास्का से पकड़ा गया था।	even the previous record holder , a 211-year-old greenland whale in whose bacon on the neck put a 120-year-old harpoon top , was caught off alaska .	the previous record holder , a 211-year-old greenland whale , in whose neck a 120-year-old harpoon tip was lodged , was caught off alaska .	-0.903606675562224	0.5608479999999999
de-en	लेकिन क्या Yougov के परिणाम सही हैं?	but are the results of yougov ?	but are yougov &apos;s results true ?	-0.8993718069368599	0.290715
de-en	माइंड यू, कि मॉस्को के लिए एक दिया गया है जिसमें शासन परिवर्तन का अपना गहरा बैठा डर है।	this is for moscow , mind you , as a matter of course , the self has to change a deep-seated fear of the regime .	mind you , that &apos;s a given for moscow which has its own deep-seated fear of regime change .	-0.89214432451996	0.156397
de-en	वह हिंसा के कृत्यों के बारे में शांत है: 94 वें नंबर के लोग उसके पड़ोसी हैं, उनका निश्चित रूप से इससे कोई लेना-देना नहीं था।	which concerns acts of violence , she is appeasing : the people in the 94 are their neighbours , those that were not certainly .	she is calm about acts of violence : the people at number 94 are her neighbours , they certainly had nothing to do with it .	-0.8877835281161891	0.170998
de-en	'' बस-कृपया एक दोपहर की झपकी न लें, '' फिएट कहते हैं।	&quot; only please do not make a nap of lunch , &quot; says fietze .	&quot; just - please don &apos;t take an afternoon nap , &quot; says fietze .	-0.886414806879876	0.333448
de-en	जबकि लक्ज़मबर्ग एक बड़े फंड उद्योग का घर है, डबलिन की तरह, इसके बुनियादी ढांचे ने इसे कम कर दिया।	luxembourg is home to a large fund industry , but as well as dublin infrastructure .	while luxembourg is home to a large funds industry , like dublin , its infrastructure lets it down .	-0.874184888047058	0.343321
de-en	सोने के लिए इत्तला दे दी गई महिला द्वारा इस साल की चार सबसे लंबी थ्रो थी।	the four widest litters this year go to the account of the great gold favorite .	this year &apos;s four longest throws were by the woman tipped for gold .	-0.8668391300488449	0.125122
de-en	2008 के ओलंपिक से उनका कांस्य पदक भी छीन लिया गया था, लेकिन खेल, कैस के लिए मध्यस्थता के अंतर्राष्ट्रीय न्यायालय के एक फैसले के बाद उन्हें यह लौटा दिया गया।	the also acknowledged bronze medal of the 2008 olympic games received cas because of a ruling by the international sports court .	his bronze medal from the 2008 olympics was also taken away , but it was returned to him following a decision by the international court of arbitration for sport , cas .	-0.851077071784717	0.101689
de-en	वे न केवल फिनिश लाइन या शुरुआती दीवार का पीछा कर रहे हैं, बल्कि टेलीविज़न कवरेज में, एक और ताना मारना रेखा: दुनिया, या ओलंपिक, रिकॉर्ड।	they don &apos;t just hunt down the finishing line or the starting point , but also in the television broadcast , another hitch goal : the world or the olympics .	they are chasing not only the finish line or the starting wall but also , in the televised coverage , another taunting line : that of the world , or olympic , record .	-0.8436833895230359	0.163668
de-en	इसके अलावा, कुछ प्रमुख बाजारों में `` आर्थिक मौसम में बदलाव '' देखा गया, जिसके कारण कम खरीद हुई।	in addition , in some core markets , there has been a reluctance to buy in some core markets .	in addition , some key markets saw &quot; changed economic climates &quot; , which led to fewer purchases .	-0.842670824605093	0.139245
de-en	जब श्री पुतिन सत्ता में आए, तो उन्होंने श्री इवानोव को उन पांच लोगों में से एक के रूप में नामित किया, जिन पर उन्होंने सबसे अधिक भरोसा किया था।	as putin to power called it arrived ivanov as one of five people , which he to most familiar .	when mr putin came to power , he named mr ivanov as one of the five people he trusted most .	-0.842272705043136	0.231512
de-en	समर कैंप के अन्य मुख्य आकर्षण में पास के तालाब में मछली पकड़ना, एक कैम्प फायर के आसपास शाम बिताना और `` गाला रात '' का समापन था।	other highlights of the leisure were fishing in a nearby pond , the evenings on fire and the final &quot; bunte evening . &quot;	other highlights of the summer camp included fishing in a nearby pond , spending the evenings around a campfire , and the concluding &quot; gala night &quot; .	-0.839105920880119	0.329022
de-en	Verb Bagels के लिए एक ही वितरक का उपयोग करता है और एस्प्रेसो मशीन का एक ही मॉडल खरीदा है।	verb used the same distributor for the badge bought the same espresso model .	verb uses the same distributor for the bagels and bought the same model of espresso machine .	-0.8314633481688181	0.364657
de-en	29 वर्षीय ने एक ऑपरेशन के बाद खराब दांत दर्द से पीड़ित होने की बात कहकर अपना बचाव किया।	she had strong toothaches after surgery , defending the 29-year-old .	the 29-year-old defended herself by saying she had suffered with bad toothache after an operation .	-0.826669441838164	0.13015
de-en	लेकिन उन पर्यवेक्षकों के लिए जिन्होंने नस्लवाद का अनुभव किया है, लेंस ने उन्हें कार्रवाई में हर्टफुल स्टीरियोटाइप्स की याद दिलाई।	but outsiders who have experienced racism reminded the filter of offending cliches .	but for observers who have experienced racism , the lens reminded them of hurtful stereotypes in action .	-0.8237117601995799	0.215206
de-en	निवासियों ने दो पुरुषों को आश्चर्यचकित किया, जो भाग गए।	the resident surprised the two and suggested the unholy .	the residents surprised the two men , who fled .	-0.814446657791637	0.259654
de-en	छोटे नुकसान (8.7 प्रतिशत से 6 प्रतिशत तक) के बावजूद, ग्रीन्स शर्विन की क्षेत्रीय संसद में वापस आ जाएंगे।	the greens are hesitating , despite slight losses , with 6 per cent ( previously 8.7 per cent ) back in the weigh-in country day .	despite small losses ( from 8.7 percent to 6 percent ) , the greens will return to schwerin &apos;s regional parliament .	-0.8098940303279839	0.0850127
de-en	उनका प्रभुत्व निरपेक्ष था, यह सब उनके 39Th आउटिंग नाबाद के बाद फिर से अभूतपूर्व था।	their dominance was absolutely , after all , their 39.ter unlagged commitment , which is also unprecedented .	their dominance was absolute , after all this was their 39th outing unbeaten , again unprecedented .	-0.8045653564436729	0.214792
de-en	यह खोज अब पूरे जर्मनी में हो रही है, क्योंकि स्वेन एस कार से यात्रा कर सकता है।	meanwhile , nationwide , because sven s. could be traveling by car .	this search is now happening across germany , because sven s. might be travelling by car .	-0.7890270701165341	0.269203
de-en	दो पुरुषों और दो महिलाओं ने जुलाई के मध्य से कई अपराध किए थे, और एक समूह के रूप में अपराध किए थे, विशेष रूप से पेशेवर तरीके से अपने काम को विभाजित करते हुए।	the two women and two men had committed since in the middle of july of this year several crimes and thereby arbeitsteilig and particularly professionally had at the community level , proceeded .	the two men and two women had committed multiple crimes since mid-july , and had committed the offences as a group , dividing up their work in a particularly professional way .	-0.788879477571612	0.0992499
de-en	ट्रंप चुनावी हार के खतरे को भी गंभीरता से नहीं ले रहे हैं	trump sees the threat of election defeat not so tight	trump is not taking the threat of election defeat too seriously	-0.7765329857257991	0.448952
de-en	ताकि यह नौकरियों के निर्माण के संबंध में अतिरिक्त व्यवसायों के आंदोलन पर सवालों के जवाब देने में सक्षम हो जाए, सांप्रदायिक परिषद ने इस वर्ष के वसंत में अंतरिक्ष उपयोग योजना पहले री-ड्रोन में संशोधन करने का फैसला किया।	to requests for the establishment of additional businesses , associated with the creation of jobs , to be able to offspring , decided to amend the municipal council , the first in the spring of this year , the newly created land use plan in sub-areas .	so that it would be able to answer questions on the movement of additional businesses , in connection with the creation of jobs , the communal council decided to amend the space usage plan first re-drawn in spring of this year .	-0.7738778276709829	0.313936
de-en	मुझे खुशी है कि हमने उन गंदे लंडों को टेप पर पकड़ा। '	i &apos;m glad we &apos;ve taken some of these dirty leaks on film . &quot;	i &apos;m glad we got some of those dirty licks caught on tape . &apos;	-0.772106544323895	0.287879
de-en	शाम को आपका दिमाग घूमना बंद नहीं करता है, आप हर रात घंटों तक जागते हैं, और जब तक सुबह आती है, तब तक आपके अलार्म बंद होने से पहले नींद आपके दिमाग से बहुत दूर होती है।	in the evening , you &apos;re loosing forever around , and at night you &apos;re waking up for hours awake , tomorrow is already well before the clock rings can no longer be thinking about sleep .	in the evening your mind won &apos;t stop whirring , you lie awake for hours each night , and by the time morning comes , sleep is far from your mind even well before your alarm goes off .	-0.771017059775685	0.104871
de-en	डॉक्टर्स स्लीप लैब में उन मरीजों के लिए जांच की सलाह देते हैं, जिनके खर्राटे उनकी सांस को बाधित करते हैं, ऐसे लोगों के लिए जो दिन में असामान्य रूप से नींद महसूस करते हैं, स्लीपवॉकर्स के लिए, या अगर स्लीप डिसऑर्डर का कारण पिनपॉइंट नहीं हो सकता है, तो वे फ़्रीज़ बताते हैं।	for the investigation in the sleep laboratory physician , rates of dropouts , for example , in the case of snoring with breathing , in the case of pathological daytime sleepiness , in the case of sleepwalkers , or if you don &apos;t find the cause of a sleep disorder , explains fietze .	doctors recommend an examination in a sleep lab for patients whose snoring disrupts their breathing , for people who feel abnormally sleepy during the day , for sleepwalkers , or if the cause of a sleep disorder cannot be pinpointed , explains fietze .	-0.770530495357462	0.216982
de-en	1 अक्टूबर 2016 से, Welschenkahl, Neudorf, Reuth, Azendorf, Lopp, Lindenberg और Zultenberg से व्यक्तियों और वाणिज्यिक और औद्योगिक उद्यमों को थोड़ा गहरा खुदाई करना होगा।	1 . october 2016 will have to attack the citizens , as well as the commercial and industrial sectors from welschen kahl , neudorf , reuth , azendorf , lopp , lindenberg and zultenberg deep in the purse .	from 1 october 2016 , individuals and commercial and industrial enterprises from welschenkahl , neudorf , reuth , azendorf , lopp , lindenberg and zultenberg will have to dig a little deeper .	-0.7697640973588579	0.398387
de-en	निराशाजनक प्रबंधन के बाद Gfk के प्रबंध निदेशक ने पद छोड़ दिया	gfk leads after disappointing business figures	gfk managing director steps down after disappointing figures	-0.7639064104164139	0.236682
de-en	रिकॉल में एक कार्यकाल के लिए उपद्रव हुआ।	with the recall action there is eddy around a term .	the recall has led to fuss about one term .	-0.75438465486833	0.188503
de-en	यदि आवश्यक हो तो पांच मीटर लंबा जानवर इसे 2.6 किमी / घंटा तक रैंप कर सकता है, लेकिन यह अधिकतम गति सील के रूप में आधा है।	only if it depends on it , accelerated that five meters long animal on full 2.6 km / h - and is half as fast with this maximum speed as a seal .	the five-metre-long animal can ramp this up to 2.6 km / h if necessary - but this maximum speed is half as fast as a seal .	-0.7494864176240009	0.284541
de-en	न्यूयॉर्क: डोनाल्ड ट्रम्प के अभियान पर कथित तौर पर कुछ भी नहीं करने के लिए मुकदमा दायर किया गया था, जिसमें कहा गया था कि इसके उत्तरी कैरोलिना संचालन के निदेशक ने एक कर्मचारी पर बंदूक खींची थी क्योंकि उन्होंने फरवरी में एक जीप में चलाई थी।	new york : donald trump &apos;s campaign has been indicted for alleged inaction after she was informed that her campaign manager for north carolina , in february , i directed a gun on an employee while they were in february in a jeep on the road .	new york : donald trump &apos;s campaign was sued for allegedly doing nothing after being told that the director of its north carolina operations pulled a gun on a staffer as they drove in a jeep in february .	-0.744640425482768	0.229699
de-en	यहां तक कि मैयर कार डीलरशिप में, थॉमस सुल्ज ने `` मामूली नुकसान की बात की, सबसे अधिक '', लेकिन यह भी स्वीकार किया कि `` पासिंग ट्रेड की कमी थी ''।	thomas sulz also speaks of a &quot; maximum slight decline &quot; at the autohaus maier , but also admits that , of course , the &quot; running track &quot; is missing .	even at the maier car dealership , thomas sulz talked of &quot; a slight loss , at the most &quot; , but also admitted that &quot; there had been a lack of passing trade &quot; .	-0.735541645348029	0.107965
de-en	जून में, मूल विक्टोरिया के गुप्त मॉडल स्टेफ़नी सेमोर ने जेनर और उनके सहयोगी गिगी हदीद की आलोचना की, उन्हें इस समय का `` वोच 'कहा।'	in june , the former victoria &apos;s secret-model stephanie seymour jenner and her colleague , gigi hadid , criticised and called them &quot; the mistpieces of the moment . &quot;	in june , original victoria &apos;s secret model stephanie seymour criticised jenner and her colleague gigi hadid , calling them the &quot; bitches of the moment . &quot;	-0.7255961460856909	0.345432
de-en	यूके में पंजीकरण सभी `` यूआई पासपोर्ट 'के लिए तारीख की आवश्यकता है।	for the so-called eu passport , they are now available in britain .	registration in the uk is all that has been required to date for the &quot; eu passport &quot; .	-0.7229097010838941	0.10838
de-en	जब रूढ़िवादी रेडियो होस्ट ह्यू हेविट ने श्री ट्रम्प को यह याद दिलाते हुए टिप्पणी को नरम करने में मदद करने की कोशिश की कि श्री ओबामा आइसिस को नष्ट करना चाहते हैं, तो रिपब्लिकन राष्ट्रपति पद के उम्मीदवार के पास नहीं होगा।	as the conservative radio moderator hugh hewitt mr. trump to help wanted to weaken the statement somewhat as it of the fact reminded that mr. obama isis to destroy wants to know , wanted the republican presidential candidate nothing of it .	when the conservative radio host hugh hewitt tried to help mr. trump soften the remark by reminding him that mr. obama wants to destroy isis , the republican presidential nominee would not have it .	-0.712286949019697	0.143273
de-en	पिछले महीने, अमहारा शहर के गोंदर में प्रदर्शनकारियों ने टाइग्रेन्स के स्वामित्व वाले व्यवसायों पर हमला किया और सोशल मीडिया में एंटी-टाइगरैन घृणा अधिक आम है।	last month , protesters in gondar , an amusing city , run by tigray , and the hatred of tigray , became increasingly common in the social media .	last month , protesters in gondar , an amhara town , attacked businesses owned by tigrayans , and anti-tigrayan hatred is becoming more common in social media .	-0.690282797393066	0.359156
de-en	कम्यून की परिषद ने अपने सबसे हालिया सत्र में निर्माण-संबंधित विषयों पर ध्यान केंद्रित किया।	with issues around building , the council has focused on focusing on the recent meeting .	the commune &apos;s council focused on construction-related topics in its most recent session .	-0.6898121013817011	0.125122
de-en	'' बस-कृपया एक दोपहर की झपकी न लें, '' फिएट कहते हैं।	“ only please ” fietze make , say no midday sleep .	&quot; just - please don &apos;t take an afternoon nap , &quot; says fietze .	-0.68672501475318	0.101751
de-en	उन्होंने अपने दिल और आत्मा को पानी की आपूर्ति संघ में डाल दिया, और इसके लिए रहते थे जैसे कि यह उनकी खुद की कंपनी थी।	he has worked with a lot of heart blood for its water purpose association , and he has lived the water the association is not literally , as if it were his own company .	he put his heart and soul into the water supply association , and lived for it as if it were his own company .	-0.6854196864969011	0.286342
de-en	ईसेनबर्ग में प्लेटें साफ होने के बाद, उसने और मिस्टर कोए ने एक मिठाई निकाली जो उन्होंने घर पर तैयार की थी।	after the plates were cleared at eisenberg &apos;s , they moved and coe a dessert that they had prepared at home : the plum dessert , the president roosevelt to lunch .	after the plates were cleared at eisenberg &apos;s , she and mr. coe pulled out a dessert they had prepared at home : the prune dessert that president roosevelt ate for lunch .	-0.684037116060905	0.5067050000000001
de-en	रियो ओलंपिक में दूसरे डोपिंग घोटाले के बाद केन्या के ट्रैक और फील्ड एथलीटों के लिए परेशानी बढ़ रही है।	kenya &apos;s athletics threats threaten after the second doping affair at the olympics .	following the second doping scandal at the rio olympics , trouble is looming for kenya &apos;s track and field athletes .	-0.6814553432058521	0.142566
de-en	`` यह एक छोटे बैंक के लिए एक समस्या हो सकती है, '' अगर बैंक मुफ्त में उनके पैसे की देखभाल कर रहा है।	&quot; this can become a problem for a small bank &quot; if it hurts money for free .	&quot; that can be a problem for a small bank , &quot; if the bank is looking after their money for free .	-0.676556535599665	0.369193
de-en	जो बिल्कुल भी सच नहीं है - बेशक आप इसके लिए साइन अप करते हैं, `` उसने कहा।	what is not true at all -- of course , it has been adhered to , &quot; she said .	which is not true at all -- of course you sign up for it , &quot; she said .	-0.6682518139388759	0.562693
de-en	यदि आप यहां कदम रखते हैं, तो आपको इसके बारे में पता होना चाहिए- जैसे कोई व्यक्ति जो पब से भरे क्षेत्र में जाता है, उसे पता होना चाहिए कि उन्हें वास्तव में शोर की शिकायत नहीं है।	if you prefer , you should be aware of this - just as someone dragging into a pub district can complain about noise there .	if you move here , you should be aware of that - just like someone who moves into an area full of pubs should know they can &apos;t really complain about the noise .	-0.6648290838413491	0.215069
de-en	मार्टिन ने कहा, 'मेरे लिए कल से अपने समय पर टिप्पणी करना ईमानदारी से कठिन है।'	“ me it falls honestly said heavily to commentate the time trial from yesterday to ” , meant martin .	&quot; it &apos;s honestly hard for me to comment on my time from yesterday , &quot; said martin .	-0.6632370589265589	0.125822
de-en	यहां तक कि नए वसंत से आपूर्ति कभी-कभी केवल बनाए रखी जाती थी क्योंकि पेट्टस्टाट में ऊंचा टैंक होसेपिप द्वारा भरा गया था।	also , the supply of newbrun can only be upheld because you filled the high-profile containers of petton town with hoses .	even the supply from the new spring was sometimes only maintained because the elevated tank at pettstadt was filled by hosepipe .	-0.6629015819349999	0.0931494
de-en	दोस्ताना खिलाड़ी को पुरस्कारों की कमी नहीं है।	awards there is no shortage of the sympathetic sportsman .	the friendly sportsman is not lacking for awards .	-0.662362621449264	0.165904
de-en	चाहे आप सामने से या पीछे से संपर्क करें, यह वीडियो आपको दिखाएगा कि अपने मोगर पर तालिकाओं को कैसे चालू किया जाए।	regardless of whether you will show approaches you from the front or from the rear watch this video to see how you turn around for your robber , the tables .	whether you &apos;re approached from in front or behind , this video will show you how to turn the tables on your mugger .	-0.661165450020459	0.107206
de-en	इसे बस चोरी होने से रोकने के लिए, यह मापने के दौरान सिंक करता है, जिससे इसके पहिए बख़्तरबंद, बुलेट-प्रूफ बाहरी में गायब हो जाते हैं।	so that it is not simply stolen , it is lowered in the measuring mode , so that the wheels in the armored and by the way also shuffle-safe outer cover disappear .	to prevent it from simply being stolen , it sinks down when measuring , making its wheels disappear into the armoured , bullet-proof exterior .	-0.659759205432654	0.08968229999999999
