LP	source	translation	reference	HUMAN_score	sentBLEU
de-en	झोपेच्या प्रयोगशाळेत कोणाला जावे आणि तेथे काय होते?	who should get into the mess and what happened ?	who should go to a sleep lab , and what happens there ?	-1.17233441137078	0.161752
de-en	त्यांची धीमी गती स्वाल्बार्डच्या संशोधकांनी मोजली, ज्यांनी ट्रॅकरसह सहा प्राण्यांना बसवले.	her pace of timing , when they announced six animals with a station before spitsbergen-altitude peaks .	their slow speed was measured by researchers off svalbard , who fitted six animals with a tracker .	-1.1626140277839698	0.206204
de-en	जर आपणास माहित असलेले कोणीतरी म्हातारे म्हातारे गायले असेल तर आपण त्यांच्याबरोबर जाऊ शकता.	sings someone from the familiar circle in a senior chorus , you can easily join .	if someone you know already sings in a choir for the elderly , you can just go along with them .	-1.1539312705686002	0.141533
de-en	त्यावेळी मॉस्कोची प्रतिक्रिया संतापजनक होती.	moscow &apos;s response at the time was wrapped up .	moscow &apos;s reaction at the time was furious .	-1.1532688005786202	0.417226
de-en	पोर्तुगीज एअरफोर्स पी-3 सी ओरियन विमान आश्चर्यजनक पातळीने खाली गेले	a portuguese-based p-3c orion aircraft of the air force put down an incredible storm flight	a portuguese air force p-3c orion plane swooped in incredibly low	-1.1379495267115	0.142478
de-en	राष्ट्राध्यक्ष पुतीन यांच्याशी राज्य दूरचित्रवाणीवर झालेल्या बैठकीत दोघांनी असा दावा केला की स्टाफ चीफ त्यांच्याच विनंतीनुसार राजीनामा देत आहे.	at a meeting with president putin , broadcast on television , both men claimed the stabbing would resign on their own request .	in a meeting with president putin shown on state television both men claimed that the chief of staff was stepping down at his own request .	-1.1236925563288	0.278687
de-en	आज कोणीतरी या मुलांवर लक्ष ठेवत आहे.	someone woke up today about these men .	someone was watching over these guys today .	-1.11924828163556	0.201649
de-en	पुरुष फार्म वर्कर्ससाठी शिजवलेल्या महिलांचे गट आणि न्याहारी, दुपारचे जेवण आणि रात्रीचे जेवण येथे फ्रेश-बेकड पाई दिली गेली.	teams of women coined for male feldarmen and it was served with freshly baked pastes for breakfast , lunch and dinner .	teams of women cooked for male farmworkers , and fresh-baked pie was served at breakfast , lunch and dinner .	-1.11915403260427	0.360766
de-en	२०१ track च्या बीजिंगमधील जागतिक स्पर्धेत देशाच्या ट्रॅक आणि फील्ड खेळाडूंनी सर्वाधिक पदके जिंकली.	the light athletes of the country won most medals at the wm 2015 in peking .	the country &apos;s track and field athletes won the most medals at the 2015 world championships in beijing .	-1.10800857069783	0.238308
de-en	गेल्या काही महिन्यांपासून मला जर्मनीमध्ये प्रथमच सुरक्षित वाटत नाही.	i don &apos;t feel in the last few months , for the first time , certainly in germany .	over the past few months , i have no longer felt safe in germany for the first time .	-1.1074249880675902	0.281291
de-en	२०० ro च्या ऑलिम्पिकमध्ये जेव्हा तिने अंतिम रोस्टरसाठी कट केला नाही तेव्हा ती गमावली.	you missed the olympics in 2008 , because they could not qualify for the squad .	she missed out on the 2008 olympics when she did not make the cut for the final roster .	-1.09950777423858	0.110456
de-en	मिस्टर कोए काही सेकंद आणि तिसर्यांदा परत गेले.	coe took a hit three times .	mr. coe went back for seconds , and thirds .	-1.09152568158111	0.133914
de-en	कार्यरत गटातील रेगिन कुंडे म्हणाले की, ड्यूशले आता जॅक-ऑफ-ऑल-ट्रेड्स म्हणून काम करण्यास कोणालाही अडचणी येत असताना मदत करण्यासाठी कृतज्ञ आहेत, याबद्दल कृतज्ञांपेक्षा जास्त कृतज्ञ आहेत.	regine &apos;s client from the working group suggests that the volunteers are more than thankful that deuschle is now there , the egg legend woolly trades , which has above all a problem .	regine kunde from the working group said that the volunteers are more than grateful that deuschle is now available to work as a jack-of-all-trades to help anyone experiencing difficulties .	-1.0864211885566	0.310391
de-en	September सप्टेंबर २०१, पर्यंत, निवडणुकीचा दिवस आणि सुट्टीचा शेवटचा दिवस, मॅकेलेनबर्ग-व्होर्पोमर्नमधील लोकांनी सल्लामसलत न करता आणखी एक निवडणूक करायची आहे.	until september 4 , 2016 , the election and final day of the day , mecklenburg-vorpommern will have to leave the race just short of the people .	until 4 september 2016 , election day and the last day of the holidays , people in mecklenburg-vorpommern must put up with one more election without the people being consulted .	-1.08475640059434	0.11976
de-en	Depression square चौरस जेवणात '' नैराश्याचे खाणे	the depressing meal of the economic crisis in a rich meal	the depressing food of the depression , in &quot; a square meal &quot;	-1.04497995469943	0.176761
de-en	आपल्याला परीक्षेची मुळीच तयारी करण्याची गरज नाही.	for the investigation to prepare one does not have itself actually .	you don &apos;t have to prepare for the examination at all .	-1.03349779275628	0.187036
de-en	बहर म्हणतात की जर्मनीत येताच हे थांबेल, असे तुम्हाला वाटत असल्यास, तुम्ही चुकीचे व्हाल.	who thinks that the end as soon as they arrive in germany , tells bahr .	if you think that this stops as soon as they arrive in germany , you &apos;d be wrong , says bahr .	-1.0108609707209202	0.364847
de-en	रिगाऊरमधील बर्‍याच नवीन इमारती या विकासाचे प्रतीक म्हणून पाहिल्या जातात: हे त्यांच्या तुटलेल्या खिडक्या किंवा पेंट बॉम्बने फोडलेल्या ताज्या पेंट केलेल्या चेहर्यावरून स्पष्ट आहे.	many of the buildings in riga are attacked as symbols of this development : they have inserted slices or freshly painted facades that were thrown at bags with the color .	many of the new buildings in rigauer are seen as symbols of this development : this is clear from their broken windows or freshly painted facades splattered by paint bombs .	-0.997247598572057	0.316316
de-en	ती ग्रीनपॉईंटमध्ये गेल्यानंतरही ती ट्रेक करायची.	even after they had moved to greenpoint , would you take the path up .	even after she moved to greenpoint , she would still make the trek .	-0.991710822698228	0.287879
de-en	विशेषतः, एकटे राहणारे वृद्ध लोक आपल्याशिवाय इतर लोकांवर लक्ष कसे केंद्रित करतात याचा सराव करू शकतात.	straight older humans , who live alone , practice in such a way , not to only concentrate on itself .	in particular , older people who live alone can practice how to focus on people other than themselves .	-0.9852186784501992	0.139245
de-en	हुआ हिनमधील स्फोटांशी साहजिकच संबंध आहे.	you go from a connection with the explosions in hua hin , it was said .	there is apparently a connection with the explosions in hua hin .	-0.96210618387129	0.492479
de-en	सुरक्षेसाठी पोहण्यासाठी तिघांनी धडपड केली तर त्यांची बोट त्याच्याच सामर्थ्याखाली चालू राहिली.	the three men had to swim the difficulties in security , while your boat from your own strength moving .	the three men struggled to swim to safety while their boat continued under its own power .	-0.958634122198454	0.153622
de-en	बेदखल झाल्यानंतर घरातल्या एका बेडरूमच्या मजल्यावरील एक गलिच्छ गद्दा	a dirty mattress that is left in one of the house &apos;s bedrooms after being deleted on the floor	a dirty mattress left on the floor of one of the bedrooms in the house after the eviction	-0.954769384903391	0.253474
de-en	प्रत्यक्षात हाताळलेल्या वस्तूंसाठी ही शांत जाहिरात नाही.	this is not cooperative advertising for one &apos;s own cause .	it &apos;s not calm advertisement for the actual matter at hand .	-0.9464712065754392	0.13078499999999998
de-en	सिनेट डेमोक्रॅटिक नेते हॅरी रीड यांचे म्हणणे आहे की त्यांना खात्री आहे की लोकशाही पक्षाच्या अध्यक्षपदाची उमेदवार हिलरी क्लिंटन जर राष्ट्रपतीपदी निवड झाल्या तर न्यायाधीश मेरीक गारलँड यांना सर्वोच्च न्यायालयात उमेदवारी देईल.	harry reid , anführer of the democrats in the senate , is convinced that the presidency candidate of the democrats , hillary clinton will nominate the judge merrick garland for highest gericht .	senate democratic leader harry reid says he is convinced that democratic presidential candidate hillary clinton will nominate judge merrick garland to the supreme court if she is elected president .	-0.945836894919085	0.192551
de-en	Ya `तो (अंझरा) डोपिंग तपासणीकडे गेला आणि त्याने नमूद केला की तो फर्ग्युसन रोटीच असल्याचा आरोप केला आणि त्यासाठी स्वाक्षरी केली,” केनियाचे शेफ डे मिशन स्टीफन अाराप एसओआय यांनी स्पष्ट केले.	he ( american ) has gone to the doping control station and has spent themselves as ferguson rotich , the test made and signed , &quot; explained kenyan chief executive de mission stephan arap soi .	&quot; he ( anzrah ) went to the doping check and alleged that he was ferguson rotich , handed in the sample , and signed for it , &quot; explained stephan arap soi , kenya &apos;s chef de mission .	-0.9403323479874092	0.15371
de-en	पायाभूत सुविधांमध्ये गुंतवणूक करावी लागेल, असे ट्रम्प आणि क्लिंटन यांनी सांगितले.	in the need to be invested , trump and clinton say almost eloquently .	there has to be investment in infrastructure , trump and clinton say almost verbatim .	-0.91259035350632	0.433534
de-en	मागील विक्रम धारक, 211 वर्षांचा ग्रीनलँड व्हेल, ज्याच्या गळ्यात 120 वर्षांचे हार्पून टिप आहे, अलास्काला पकडले गेले.	even the previous record holder , a 211-year-old greenland whale in whose bacon on the neck put a 120-year-old harpoon top , was caught off alaska .	the previous record holder , a 211-year-old greenland whale , in whose neck a 120-year-old harpoon tip was lodged , was caught off alaska .	-0.903606675562224	0.5608479999999999
de-en	पण Yougov चे निकाल खरे आहेत काय?	but are the results of yougov ?	but are yougov &apos;s results true ?	-0.8993718069368599	0.290715
de-en	लक्षात घ्या, ते मॉस्कोसाठी दिले गेले आहे ज्यात स्वतःच्या राजवटीतील भीतीची भीती आहे.	this is for moscow , mind you , as a matter of course , the self has to change a deep-seated fear of the regime .	mind you , that &apos;s a given for moscow which has its own deep-seated fear of regime change .	-0.89214432451996	0.156397
de-en	ती हिंसाचाराच्या कृत्यांविषयी शांत आहे: number number व्या क्रमांकावरची लोकं तिची शेजारी आहेत, त्यांना नक्कीच यात काही देणे-घेणे नव्हते.	which concerns acts of violence , she is appeasing : the people in the 94 are their neighbours , those that were not certainly .	she is calm about acts of violence : the people at number 94 are her neighbours , they certainly had nothing to do with it .	-0.8877835281161891	0.170998
de-en	`` न्याय्य- कृपया दुपारची डुलकी घेऊ नका, '' फिटेझ म्हणतात.	&quot; only please do not make a nap of lunch , &quot; says fietze .	&quot; just - please don &apos;t take an afternoon nap , &quot; says fietze .	-0.886414806879876	0.333448
de-en	लक्समबर्गमध्ये डब्लिनप्रमाणेच मोठ्या फंड उद्योगाचे घर असले तरी त्याची पायाभूत सुविधा खाली येऊ देते.	luxembourg is home to a large fund industry , but as well as dublin infrastructure .	while luxembourg is home to a large funds industry , like dublin , its infrastructure lets it down .	-0.874184888047058	0.343321
de-en	यावर्षी सोन्याचे टिप असलेल्या महिलेने या काळात सर्वात जास्त चार फेकले.	the four widest litters this year go to the account of the great gold favorite .	this year &apos;s four longest throws were by the woman tipped for gold .	-0.8668391300488449	0.125122
de-en	२०० Olymp च्या ऑलिम्पिकमधील त्यांचे कांस्यपदकही काढून घेण्यात आले होते, परंतु आंतरराष्ट्रीय लवादाने लष्कराच्या सीएएसने घेतलेल्या निर्णयामुळे ते त्याला परत देण्यात आले.	the also acknowledged bronze medal of the 2008 olympic games received cas because of a ruling by the international sports court .	his bronze medal from the 2008 olympics was also taken away , but it was returned to him following a decision by the international court of arbitration for sport , cas .	-0.851077071784717	0.101689
de-en	ते केवळ शेवटची ओळ किंवा आरंभिक भिंतच नव्हे तर टेलिव्हिज्ड कव्हरेजमध्ये आणखी एक टोरंटिंग लाइनचा पाठलाग करतात: जगाची किंवा ऑलिम्पिकची नोंद.	they don &apos;t just hunt down the finishing line or the starting point , but also in the television broadcast , another hitch goal : the world or the olympics .	they are chasing not only the finish line or the starting wall but also , in the televised coverage , another taunting line : that of the world , or olympic , record .	-0.8436833895230359	0.163668
de-en	याव्यतिरिक्त, काही प्रमुख बाजारामध्ये economic economic बदललेली आर्थिक हवामान '' दिसून आली, ज्यामुळे कमी खरेदी झाली.	in addition , in some core markets , there has been a reluctance to buy in some core markets .	in addition , some key markets saw &quot; changed economic climates &quot; , which led to fewer purchases .	-0.842670824605093	0.139245
de-en	श्री. पुतीन सत्तेत आल्यावर त्यांनी श्री इव्हानोव्हला ज्या पाच लोकांवर विश्वास ठेवला त्यापैकी एक म्हणून नाव ठेवले.	as putin to power called it arrived ivanov as one of five people , which he to most familiar .	when mr putin came to power , he named mr ivanov as one of the five people he trusted most .	-0.842272705043136	0.231512
de-en	उन्हाळ्याच्या शिबिराच्या इतर ठळक गोष्टींमध्ये जवळच्या तलावातील मासेमारी करणे, कॅम्पफायरच्या भोवतालची संध्याकाळ घालवणे आणि 'ala ala गला नाईट' 'या समाप्तीचा समावेश होता.	other highlights of the leisure were fishing in a nearby pond , the evenings on fire and the final &quot; bunte evening . &quot;	other highlights of the summer camp included fishing in a nearby pond , spending the evenings around a campfire , and the concluding &quot; gala night &quot; .	-0.839105920880119	0.329022
de-en	बेबल्ससाठी वर्ब समान वितरक वापरतो आणि एस्प्रेसो मशीनचे समान मॉडेल विकत घेतले.	verb used the same distributor for the badge bought the same espresso model .	verb uses the same distributor for the bagels and bought the same model of espresso machine .	-0.8314633481688181	0.364657
de-en	ऑपरेशननंतर तिला दातदुखीचा त्रास झाला होता, असे सांगून 29 वर्षीय वृद्धांनी आपला बचाव केला.	she had strong toothaches after surgery , defending the 29-year-old .	the 29-year-old defended herself by saying she had suffered with bad toothache after an operation .	-0.826669441838164	0.13015
de-en	परंतु ज्या लोकांवर वर्णद्वेषाचा अनुभव आला आहे त्यांच्यासाठी लेन्सने त्यांना कृती करताना हर्टफुल रूढीवादीपणाची आठवण करून दिली.	but outsiders who have experienced racism reminded the filter of offending cliches .	but for observers who have experienced racism , the lens reminded them of hurtful stereotypes in action .	-0.8237117601995799	0.215206
de-en	रहिवाशांनी पळ काढलेल्या दोन व्यक्तींना आश्चर्यचकित केले.	the resident surprised the two and suggested the unholy .	the residents surprised the two men , who fled .	-0.814446657791637	0.259654
de-en	थोडे नुकसान झाले असूनही (7.7 टक्के ते percent टक्क्यांपर्यंत), ग्रीन्स श्वेरिनच्या प्रादेशिक संसदेत परत जातील.	the greens are hesitating , despite slight losses , with 6 per cent ( previously 8.7 per cent ) back in the weigh-in country day .	despite small losses ( from 8.7 percent to 6 percent ) , the greens will return to schwerin &apos;s regional parliament .	-0.8098940303279839	0.0850127
de-en	त्यांचे वर्चस्व निरपेक्ष होते, नंतर हे त्यांचे 39 वे आउटिंग नाबाद, पुन्हा अभूतपूर्व होते.	their dominance was absolutely , after all , their 39.ter unlagged commitment , which is also unprecedented .	their dominance was absolute , after all this was their 39th outing unbeaten , again unprecedented .	-0.8045653564436729	0.214792
de-en	हा शोध आता संपूर्ण जर्मनीमध्ये घडत आहे, कारण स्वेन एस कदाचित कारने प्रवास करत असेल.	meanwhile , nationwide , because sven s. could be traveling by car .	this search is now happening across germany , because sven s. might be travelling by car .	-0.7890270701165341	0.269203
de-en	जुलैच्या मध्यापासून या दोन पुरुष आणि दोन स्त्रियांवर अनेक गुन्हे घडले आणि विशेषत: व्यावसायिक मार्गाने त्यांचे काम वाटून घेऊन त्यांनी गट म्हणून हे गुन्हे केले.	the two women and two men had committed since in the middle of july of this year several crimes and thereby arbeitsteilig and particularly professionally had at the community level , proceeded .	the two men and two women had committed multiple crimes since mid-july , and had committed the offences as a group , dividing up their work in a particularly professional way .	-0.788879477571612	0.0992499
de-en	ट्रम्प निवडणूक पराभवाची धमकी फार गंभीरपणे घेत नाहीत	trump sees the threat of election defeat not so tight	trump is not taking the threat of election defeat too seriously	-0.7765329857257991	0.448952
de-en	जेणेकरून ते अतिरिक्त व्यवसायांच्या हालचालीवरील प्रश्नांची उत्तरे देण्यास सक्षम असतील, रोजगार निर्मितीच्या संदर्भात, जातीय परिषदेने या वर्षाच्या वसंत inतूत प्रथम पुन्हा रेखांकन केलेल्या अवकाश वापर योजनेत बदल करण्याचा निर्णय घेतला.	to requests for the establishment of additional businesses , associated with the creation of jobs , to be able to offspring , decided to amend the municipal council , the first in the spring of this year , the newly created land use plan in sub-areas .	so that it would be able to answer questions on the movement of additional businesses , in connection with the creation of jobs , the communal council decided to amend the space usage plan first re-drawn in spring of this year .	-0.7738778276709829	0.313936
de-en	मला आनंद झाला की आम्ही त्यातील काही गलिच्छ लिक टेपवर पकडले. '	i &apos;m glad we &apos;ve taken some of these dirty leaks on film . &quot;	i &apos;m glad we got some of those dirty licks caught on tape . &apos;	-0.772106544323895	0.287879
de-en	संध्याकाळी आपले मन कुजबुजत थांबणार नाही, आपण दररोज तासन्तास जागे राहता आणि पहाटेच्या वेळेस आपला गजर येण्यापूर्वी झोप आपल्या मनापासून अगदी दूर असते.	in the evening , you &apos;re loosing forever around , and at night you &apos;re waking up for hours awake , tomorrow is already well before the clock rings can no longer be thinking about sleep .	in the evening your mind won &apos;t stop whirring , you lie awake for hours each night , and by the time morning comes , sleep is far from your mind even well before your alarm goes off .	-0.771017059775685	0.104871
de-en	फेट्झ स्पष्ट करतात, ज्या रुग्णांच्या स्नॉवरमुळे श्वासोच्छ्वास उडतो अशा रुग्णांसाठी, झोपेच्या रुग्णांना दिवसा झोपायला त्रास होतो किंवा झोपेच्या आजाराचे कारण ठरवता येत नाही अशा रुग्णांसाठी डॉक्टर झोपेच्या प्रयोगशाळेत तपासणीची शिफारस करतात.	for the investigation in the sleep laboratory physician , rates of dropouts , for example , in the case of snoring with breathing , in the case of pathological daytime sleepiness , in the case of sleepwalkers , or if you don &apos;t find the cause of a sleep disorder , explains fietze .	doctors recommend an examination in a sleep lab for patients whose snoring disrupts their breathing , for people who feel abnormally sleepy during the day , for sleepwalkers , or if the cause of a sleep disorder cannot be pinpointed , explains fietze .	-0.770530495357462	0.216982
de-en	1 ऑक्टोबर २०१ From पासून, वेलशेनकहल, न्युडॉर्फ, रेथ, अझेन्डॉर्फ, लोप, लिंडेनबर्ग आणि झुल्टनबर्ग मधील व्यक्ती आणि व्यावसायिक आणि औद्योगिक उपक्रमांना थोडे अधिक खोल खोदून घ्यावे लागेल.	1 . october 2016 will have to attack the citizens , as well as the commercial and industrial sectors from welschen kahl , neudorf , reuth , azendorf , lopp , lindenberg and zultenberg deep in the purse .	from 1 october 2016 , individuals and commercial and industrial enterprises from welschenkahl , neudorf , reuth , azendorf , lopp , lindenberg and zultenberg will have to dig a little deeper .	-0.7697640973588579	0.398387
de-en	जीएफकेचे व्यवस्थापकीय संचालक निराशाजनक आकडेवारीनंतर खाली उतरतात	gfk leads after disappointing business figures	gfk managing director steps down after disappointing figures	-0.7639064104164139	0.236682
de-en	आठवल्यामुळे एका संज्ञेबद्दल गोंधळ उडाला.	with the recall action there is eddy around a term .	the recall has led to fuss about one term .	-0.75438465486833	0.188503
de-en	पाच मीटर-लांबीचा प्राणी आवश्यक असल्यास हे 2.6 किमी / तासाच्या अंतरावर झेपवू शकेल - परंतु ही जास्तीत जास्त वेग सीलपेक्षा अर्धा वेगवान आहे.	only if it depends on it , accelerated that five meters long animal on full 2.6 km / h - and is half as fast with this maximum speed as a seal .	the five-metre-long animal can ramp this up to 2.6 km / h if necessary - but this maximum speed is half as fast as a seal .	-0.7494864176240009	0.284541
de-en	न्यूयॉर्कः नॉर्थ कॅरोलिनाच्या ऑपरेशनच्या संचालकांनी फेब्रुवारी महिन्यात जीपमध्ये गाडी चालवताना एका कर्मचार्‍यावर बंदूक खेचली असं सांगितल्यानंतर डोनाल्ड ट्रम्प यांच्या मोहिमेवर काहीच केल्याचा आरोप नाही.	new york : donald trump &apos;s campaign has been indicted for alleged inaction after she was informed that her campaign manager for north carolina , in february , i directed a gun on an employee while they were in february in a jeep on the road .	new york : donald trump &apos;s campaign was sued for allegedly doing nothing after being told that the director of its north carolina operations pulled a gun on a staffer as they drove in a jeep in february .	-0.744640425482768	0.229699
de-en	माययर कार डीलरशिपमध्येही थॉमस सुलझ यांनी “अगदी कमीतकमी” काहीसे नुकसान झाल्याची चर्चा केली, पण “व्यापारात उत्तीर्णतेची कमतरता” असल्याचेही त्याने कबूल केले.	thomas sulz also speaks of a &quot; maximum slight decline &quot; at the autohaus maier , but also admits that , of course , the &quot; running track &quot; is missing .	even at the maier car dealership , thomas sulz talked of &quot; a slight loss , at the most &quot; , but also admitted that &quot; there had been a lack of passing trade &quot; .	-0.735541645348029	0.107965
de-en	जूनमध्ये, व्हिक्टोरियाच्या सिक्रेट मॉडेल स्टेफनी सेमॉरने जेनर आणि तिची सहकारी गिगी हदीद यांच्यावर टीका केली आणि त्यांना “` `बिट्स ऑफ द क्षण” ”म्हटले.	in june , the former victoria &apos;s secret-model stephanie seymour jenner and her colleague , gigi hadid , criticised and called them &quot; the mistpieces of the moment . &quot;	in june , original victoria &apos;s secret model stephanie seymour criticised jenner and her colleague gigi hadid , calling them the &quot; bitches of the moment . &quot;	-0.7255961460856909	0.345432
de-en	यूकेमध्ये नोंदणी करणे all `ईयू पासपोर्ट '' साठी आवश्यक असलेल्या सर्व गोष्टी आहेत.	for the so-called eu passport , they are now available in britain .	registration in the uk is all that has been required to date for the &quot; eu passport &quot; .	-0.7229097010838941	0.10838
de-en	ओझी ओबाम इसिसचा नाश करू इच्छितात याची आठवण करून देऊन रूढीवादी रेडिओ होस्ट ह्यू हेविट यांनी श्री ट्रम्प यांना टीका करण्यास मदत करण्याचा प्रयत्न केला तेव्हा रिपब्लिकन पक्षाच्या अध्यक्षपदाच्या उमेदवाराकडे नसते.	as the conservative radio moderator hugh hewitt mr. trump to help wanted to weaken the statement somewhat as it of the fact reminded that mr. obama isis to destroy wants to know , wanted the republican presidential candidate nothing of it .	when the conservative radio host hugh hewitt tried to help mr. trump soften the remark by reminding him that mr. obama wants to destroy isis , the republican presidential nominee would not have it .	-0.712286949019697	0.143273
de-en	मागील महिन्यात, गोंदार या अमहारा शहरातील निदर्शकांनी तिघ्रयनांच्या मालकीच्या व्यवसायांवर हल्ला केला होता आणि सोशल मिडियामध्ये तिग्री-विरोधी द्वेष अधिक सामान्य होत आहे.	last month , protesters in gondar , an amusing city , run by tigray , and the hatred of tigray , became increasingly common in the social media .	last month , protesters in gondar , an amhara town , attacked businesses owned by tigrayans , and anti-tigrayan hatred is becoming more common in social media .	-0.690282797393066	0.359156
de-en	कम्यूनच्या परिषदेने त्याच्या अगदी अलीकडील सत्रामध्ये बांधकाम-संबंधित विषयांवर लक्ष केंद्रित केले.	with issues around building , the council has focused on focusing on the recent meeting .	the commune &apos;s council focused on construction-related topics in its most recent session .	-0.6898121013817011	0.125122
de-en	`` न्याय्य- कृपया दुपारची डुलकी घेऊ नका, '' फिटेझ म्हणतात.	“ only please ” fietze make , say no midday sleep .	&quot; just - please don &apos;t take an afternoon nap , &quot; says fietze .	-0.68672501475318	0.101751
de-en	त्याने आपले हृदय व आत्मा पाणीपुरवठा असोसिएशनमध्ये घातला, आणि जगासाठी जणू आपलीच कंपनी आहे.	he has worked with a lot of heart blood for its water purpose association , and he has lived the water the association is not literally , as if it were his own company .	he put his heart and soul into the water supply association , and lived for it as if it were his own company .	-0.6854196864969011	0.286342
de-en	आयसनबर्ग येथे प्लेट्स साफ झाल्यानंतर, ती आणि श्री. कोए यांनी घरी तयार केलेली मिष्टान्न बाहेर काढली: प्रेसिडेंट रूझवेल्टने दुपारच्या जेवणासाठी खाल्ली.	after the plates were cleared at eisenberg &apos;s , they moved and coe a dessert that they had prepared at home : the plum dessert , the president roosevelt to lunch .	after the plates were cleared at eisenberg &apos;s , she and mr. coe pulled out a dessert they had prepared at home : the prune dessert that president roosevelt ate for lunch .	-0.684037116060905	0.5067050000000001
de-en	रिओ ऑलिम्पिकमधील दुसर्‍या डोपिंग घोटाळ्यानंतर केनियाचा ट्रॅक आणि फील्ड forथलीट्ससाठी त्रास वाढत चालला आहे.	kenya &apos;s athletics threats threaten after the second doping affair at the olympics .	following the second doping scandal at the rio olympics , trouble is looming for kenya &apos;s track and field athletes .	-0.6814553432058521	0.142566
de-en	जर बॅंक त्यांचे पैसे नि: शुल्क ठेवत असतील तर a. ही एका छोट्या बँकेसाठी समस्या असू शकते. ''	&quot; this can become a problem for a small bank &quot; if it hurts money for free .	&quot; that can be a problem for a small bank , &quot; if the bank is looking after their money for free .	-0.676556535599665	0.369193
de-en	जे अजिबात खरे नाही - अर्थात तुम्ही त्यासाठी साइन अप करा. ”Said ती म्हणाली.	what is not true at all -- of course , it has been adhered to , &quot; she said .	which is not true at all -- of course you sign up for it , &quot; she said .	-0.6682518139388759	0.562693
de-en	जर आपण इथून पुढे गेलात तर आपल्याला त्याबद्दल जागरूक असले पाहिजे- जसे पबने परिपूर्ण क्षेत्रात जाणा .्या एखाद्याला हे माहित असावे की त्यांना आवाजाबद्दल खरोखर तक्रार नाही.	if you prefer , you should be aware of this - just as someone dragging into a pub district can complain about noise there .	if you move here , you should be aware of that - just like someone who moves into an area full of pubs should know they can &apos;t really complain about the noise .	-0.6648290838413491	0.215069
de-en	"""From yesterday कालपासून माझ्या वेळेवर भाष्य करणे मला प्रामाणिकपणे कठीण आहे,"" मार्टिन म्हणाले."	“ me it falls honestly said heavily to commentate the time trial from yesterday to ” , meant martin .	&quot; it &apos;s honestly hard for me to comment on my time from yesterday , &quot; said martin .	-0.6632370589265589	0.125822
