LP	source	translation	reference	HUMAN_score	sentBLEU
de-en	Mense in Mecklenburg-Vorpommern moet tot 4 September 2016, verkiesingsdag en die laaste dag van die vakansiedag, nog een verkiesing doen sonder dat die mense geraadpleeg is.	until september 4 , 2016 , the election and final day of the day , mecklenburg-vorpommern will have to leave the race just short of the people .	until 4 september 2016 , election day and the last day of the holidays , people in mecklenburg-vorpommern must put up with one more election without the people being consulted .	-1.08475640059434	0.11976
de-en	Die neerdrukkende voedsel van die depressie, in `` 'n vierkantige maaltyd ''	the depressing meal of the economic crisis in a rich meal	the depressing food of the depression , in &quot; a square meal &quot;	-1.04497995469943	0.176761
de-en	U hoef glad nie vir die eksamen voor te berei nie.	for the investigation to prepare one does not have itself actually .	you don &apos;t have to prepare for the examination at all .	-1.03349779275628	0.187036
de-en	As u dink dat dit stop sodra hulle in Duitsland aankom, sal u verkeerd wees, sê Bahr.	who thinks that the end as soon as they arrive in germany , tells bahr .	if you think that this stops as soon as they arrive in germany , you &apos;d be wrong , says bahr .	-1.0108609707209202	0.364847
de-en	Baie van die nuwe geboue in Rigauer word gesien as simbole van hierdie ontwikkeling: dit blyk uit hul gebreekte vensters of vars geverfde fasades wat deur verfbomme versprei is.	many of the buildings in riga are attacked as symbols of this development : they have inserted slices or freshly painted facades that were thrown at bags with the color .	many of the new buildings in rigauer are seen as symbols of this development : this is clear from their broken windows or freshly painted facades splattered by paint bombs .	-0.997247598572057	0.316316
de-en	Selfs nadat sy na Greenpoint verhuis het, sou sy steeds die trek maak.	even after they had moved to greenpoint , would you take the path up .	even after she moved to greenpoint , she would still make the trek .	-0.991710822698228	0.287879
de-en	Ouers wat alleen woon, kan veral oefen hoe om op ander mense as hulself te konsentreer.	straight older humans , who live alone , practice in such a way , not to only concentrate on itself .	in particular , older people who live alone can practice how to focus on people other than themselves .	-0.9852186784501992	0.139245
de-en	Daar is blykbaar 'n verband met die ontploffings in Hua Hin.	you go from a connection with the explosions in hua hin , it was said .	there is apparently a connection with the explosions in hua hin .	-0.96210618387129	0.492479
de-en	Die drie mans het gesukkel om na veiligheid te swem, terwyl hul boot onder eie krag voortgaan.	the three men had to swim the difficulties in security , while your boat from your own strength moving .	the three men struggled to swim to safety while their boat continued under its own power .	-0.958634122198454	0.153622
de-en	Na die Eviction het 'n vuil matras op die vloer van een van die slaapkamers in die huis gelaat	a dirty mattress that is left in one of the house &apos;s bedrooms after being deleted on the floor	a dirty mattress left on the floor of one of the bedrooms in the house after the eviction	-0.954769384903391	0.253474
de-en	Dit is nie 'n rustige advertensie vir die werklike saak nie.	this is not cooperative advertising for one &apos;s own cause .	it &apos;s not calm advertisement for the actual matter at hand .	-0.9464712065754392	0.13078499999999998
de-en	Die Demokratiese leier van die Senaat, Harry Reid, sê hy is oortuig daarvan dat die Demokratiese presidentskandidaat Hillary Clinton regter Merrick Garland in die hooggeregshof sal benoem as sy tot president verkies word.	harry reid , anführer of the democrats in the senate , is convinced that the presidency candidate of the democrats , hillary clinton will nominate the judge merrick garland for highest gericht .	senate democratic leader harry reid says he is convinced that democratic presidential candidate hillary clinton will nominate judge merrick garland to the supreme court if she is elected president .	-0.945836894919085	0.192551
de-en	`` Hy (Anzrah) het na die Doping-ondersoek gegaan en beweer dat hy Ferguson Rotich is, die monster ingehandig en daarvoor onderteken, '' verduidelik Stephan Arap SOI, Kenia se sjef vir missie.	he ( american ) has gone to the doping control station and has spent themselves as ferguson rotich , the test made and signed , &quot; explained kenyan chief executive de mission stephan arap soi .	&quot; he ( anzrah ) went to the doping check and alleged that he was ferguson rotich , handed in the sample , and signed for it , &quot; explained stephan arap soi , kenya &apos;s chef de mission .	-0.9403323479874092	0.15371
de-en	Daar moet in infrastruktuur belê word, sê Trump en Clinton byna woordeliks.	in the need to be invested , trump and clinton say almost eloquently .	there has to be investment in infrastructure , trump and clinton say almost verbatim .	-0.91259035350632	0.433534
de-en	Die vorige rekordhouer, 'n 211-jaar-oue Groenlandse walvis, in wie se nek 'n 120-jarige Harpoonpunt geplaas is, is buite Alaska gevang.	even the previous record holder , a 211-year-old greenland whale in whose bacon on the neck put a 120-year-old harpoon top , was caught off alaska .	the previous record holder , a 211-year-old greenland whale , in whose neck a 120-year-old harpoon tip was lodged , was caught off alaska .	-0.903606675562224	0.5608479999999999
de-en	Maar is die resultate van Yougov waar?	but are the results of yougov ?	but are yougov &apos;s results true ?	-0.8993718069368599	0.290715
de-en	Onthou, dit is 'n gegewe vir Moskou wat sy eie diep vrees vir regime-verandering het.	this is for moscow , mind you , as a matter of course , the self has to change a deep-seated fear of the regime .	mind you , that &apos;s a given for moscow which has its own deep-seated fear of regime change .	-0.89214432451996	0.156397
de-en	Sy is kalm oor gewelddade: die mense op nommer 94 is haar bure, hulle het beslis niks daarmee te doen gehad nie.	which concerns acts of violence , she is appeasing : the people in the 94 are their neighbours , those that were not certainly .	she is calm about acts of violence : the people at number 94 are her neighbours , they certainly had nothing to do with it .	-0.8877835281161891	0.170998
de-en	'Moet asseblief nie 'n middagslapie gebruik nie,' 'sê Fietze.	&quot; only please do not make a nap of lunch , &quot; says fietze .	&quot; just - please don &apos;t take an afternoon nap , &quot; says fietze .	-0.886414806879876	0.333448
de-en	Terwyl Luxemburg 'n groot fondsbedryf is, soos Dublin, laat sy infrastruktuur dit in die steek.	luxembourg is home to a large fund industry , but as well as dublin infrastructure .	while luxembourg is home to a large funds industry , like dublin , its infrastructure lets it down .	-0.874184888047058	0.343321
de-en	Vanjaar se vier langste ingooie is deur die vrou wat goud verdien het.	the four widest litters this year go to the account of the great gold favorite .	this year &apos;s four longest throws were by the woman tipped for gold .	-0.8668391300488449	0.125122
de-en	Sy bronsmedalje van die Olimpiese Spele in 2008 is ook weggeneem, maar dit is aan hom terugbesorg na 'n beslissing van die Internasionale arbitrasiehof vir sport, CAS.	the also acknowledged bronze medal of the 2008 olympic games received cas because of a ruling by the international sports court .	his bronze medal from the 2008 olympics was also taken away , but it was returned to him following a decision by the international court of arbitration for sport , cas .	-0.851077071784717	0.101689
de-en	Hulle jaag nie net die wenstreep of die beginmuur nie, maar ook in die televisiedekking, nog 'n spooklyn: dié van die wêreld, of die Olimpiese, rekord.	they don &apos;t just hunt down the finishing line or the starting point , but also in the television broadcast , another hitch goal : the world or the olympics .	they are chasing not only the finish line or the starting wall but also , in the televised coverage , another taunting line : that of the world , or olympic , record .	-0.8436833895230359	0.163668
de-en	Boonop was daar 'n veranderde ekonomiese klimaat in sommige sleutelmarkte, wat tot minder aankope gelei het.	in addition , in some core markets , there has been a reluctance to buy in some core markets .	in addition , some key markets saw &quot; changed economic climates &quot; , which led to fewer purchases .	-0.842670824605093	0.139245
de-en	Toe die heer Poetin aan bewind kom, noem hy mnr. Ivanov as een van die vyf mense wat hy die meeste vertrou het.	as putin to power called it arrived ivanov as one of five people , which he to most familiar .	when mr putin came to power , he named mr ivanov as one of the five people he trusted most .	-0.842272705043136	0.231512
de-en	Ander hoogtepunte van die somerkamp was onder meer visvang in 'n nabygeleë dam, die aande deur die kampvuur deurbring, en die afsluiting van die 'gala-aand'.	other highlights of the leisure were fishing in a nearby pond , the evenings on fire and the final &quot; bunte evening . &quot;	other highlights of the summer camp included fishing in a nearby pond , spending the evenings around a campfire , and the concluding &quot; gala night &quot; .	-0.839105920880119	0.329022
de-en	Verb gebruik dieselfde verspreider vir die Bagels en het dieselfde model Espresso-masjien gekoop.	verb used the same distributor for the badge bought the same espresso model .	verb uses the same distributor for the bagels and bought the same model of espresso machine .	-0.8314633481688181	0.364657
de-en	Die 29-jarige verdedig haarself deur te sê dat sy met 'n slegte tandpyn gely het ná 'n operasie.	she had strong toothaches after surgery , defending the 29-year-old .	the 29-year-old defended herself by saying she had suffered with bad toothache after an operation .	-0.826669441838164	0.13015
de-en	Maar vir waarnemers wat rassisme beleef het, het die lens hulle herinner aan slegte stereotipes in aksie.	but outsiders who have experienced racism reminded the filter of offending cliches .	but for observers who have experienced racism , the lens reminded them of hurtful stereotypes in action .	-0.8237117601995799	0.215206
de-en	Die inwoners het die twee mans, wat gevlug het, verras.	the resident surprised the two and suggested the unholy .	the residents surprised the two men , who fled .	-0.814446657791637	0.259654
de-en	Ondanks klein verliese (van 8,7 persent tot 6 persent), sal die Groene na die plaaslike parlement van Schwerin terugkeer.	the greens are hesitating , despite slight losses , with 6 per cent ( previously 8.7 per cent ) back in the weigh-in country day .	despite small losses ( from 8.7 percent to 6 percent ) , the greens will return to schwerin &apos;s regional parliament .	-0.8098940303279839	0.0850127
de-en	Hulle oorheersing was absoluut; dit was immers hul 39ste uitstappie ongeslaan, weereens ongekend.	their dominance was absolutely , after all , their 39.ter unlagged commitment , which is also unprecedented .	their dominance was absolute , after all this was their 39th outing unbeaten , again unprecedented .	-0.8045653564436729	0.214792
de-en	Hierdie soektog vind nou regoor Duitsland plaas, omdat Sven S. moontlik per motor sou reis.	meanwhile , nationwide , because sven s. could be traveling by car .	this search is now happening across germany , because sven s. might be travelling by car .	-0.7890270701165341	0.269203
de-en	Die twee mans en twee vroue het sedert middel Julie veelvuldige misdade gepleeg en die misdrywe as 'n groep gepleeg en hul werk op 'n besondere professionele manier verdeel.	the two women and two men had committed since in the middle of july of this year several crimes and thereby arbeitsteilig and particularly professionally had at the community level , proceeded .	the two men and two women had committed multiple crimes since mid-july , and had committed the offences as a group , dividing up their work in a particularly professional way .	-0.788879477571612	0.0992499
de-en	Trump neem die bedreiging van die nederlaag van die verkiesing nie te ernstig op nie	trump sees the threat of election defeat not so tight	trump is not taking the threat of election defeat too seriously	-0.7765329857257991	0.448952
de-en	Om die vrae oor die beweging van bykomende ondernemings in verband met die skepping van werkgeleenthede te kan beantwoord, het die munisipale raad besluit om die ruimtebruikplan eers in die lente van hierdie jaar te herwerk.	to requests for the establishment of additional businesses , associated with the creation of jobs , to be able to offspring , decided to amend the municipal council , the first in the spring of this year , the newly created land use plan in sub-areas .	so that it would be able to answer questions on the movement of additional businesses , in connection with the creation of jobs , the communal council decided to amend the space usage plan first re-drawn in spring of this year .	-0.7738778276709829	0.313936
de-en	Ek is bly ons het van die vuil lekke op band vasgevang. '	i &apos;m glad we &apos;ve taken some of these dirty leaks on film . &quot;	i &apos;m glad we got some of those dirty licks caught on tape . &apos;	-0.772106544323895	0.287879
de-en	Saans sal jou gedagtes nie ophou om te snork nie, jy lê elke nag ure lank wakker, en teen die tyd dat die oggend aanbreek, is die slaap ver van jou verstand af selfs voordat jou alarm afgaan.	in the evening , you &apos;re loosing forever around , and at night you &apos;re waking up for hours awake , tomorrow is already well before the clock rings can no longer be thinking about sleep .	in the evening your mind won &apos;t stop whirring , you lie awake for hours each night , and by the time morning comes , sleep is far from your mind even well before your alarm goes off .	-0.771017059775685	0.104871
de-en	Dokters beveel 'n ondersoek in 'n slaaplaboratorium aan vir pasiënte wie se snork hul asemhaling belemmer, vir mense wat gedurende die dag abnormaal slaperig voel, vir slaapwandelaars, of as die oorsaak van 'n slaapstoornis nie vasgestel kan word nie, verduidelik Fietze.	for the investigation in the sleep laboratory physician , rates of dropouts , for example , in the case of snoring with breathing , in the case of pathological daytime sleepiness , in the case of sleepwalkers , or if you don &apos;t find the cause of a sleep disorder , explains fietze .	doctors recommend an examination in a sleep lab for patients whose snoring disrupts their breathing , for people who feel abnormally sleepy during the day , for sleepwalkers , or if the cause of a sleep disorder cannot be pinpointed , explains fietze .	-0.770530495357462	0.216982
de-en	Vanaf 1 Oktober 2016 sal individue en kommersiële en industriële ondernemings van Welschenkahl, Neudorf, Reuth, Azendorf, Lopp, Lindenberg en Zultenberg 'n bietjie dieper moet delf.	1 . october 2016 will have to attack the citizens , as well as the commercial and industrial sectors from welschen kahl , neudorf , reuth , azendorf , lopp , lindenberg and zultenberg deep in the purse .	from 1 october 2016 , individuals and commercial and industrial enterprises from welschenkahl , neudorf , reuth , azendorf , lopp , lindenberg and zultenberg will have to dig a little deeper .	-0.7697640973588579	0.398387
de-en	Besturende direkteur van Gfk tree af ná teleurstellende syfers	gfk leads after disappointing business figures	gfk managing director steps down after disappointing figures	-0.7639064104164139	0.236682
de-en	Die herroeping het gelei tot ophef oor een termyn.	with the recall action there is eddy around a term .	the recall has led to fuss about one term .	-0.75438465486833	0.188503
de-en	Die vyf meter lange dier kan dit opstoot tot 2,6 km / h indien nodig - maar hierdie maksimum snelheid is die helfte so vinnig soos 'n seël.	only if it depends on it , accelerated that five meters long animal on full 2.6 km / h - and is half as fast with this maximum speed as a seal .	the five-metre-long animal can ramp this up to 2.6 km / h if necessary - but this maximum speed is half as fast as a seal .	-0.7494864176240009	0.284541
de-en	New York: Donald Trump se veldtog word gedagvaar omdat hy na bewering niks gedoen het nie, nadat hy meegedeel is dat die direkteur van sy Noord-Carolina-bedrywighede 'n geweer op 'n personeellid getrek het toe hulle in Februarie in 'n Jeep gery het.	new york : donald trump &apos;s campaign has been indicted for alleged inaction after she was informed that her campaign manager for north carolina , in february , i directed a gun on an employee while they were in february in a jeep on the road .	new york : donald trump &apos;s campaign was sued for allegedly doing nothing after being told that the director of its north carolina operations pulled a gun on a staffer as they drove in a jeep in february .	-0.744640425482768	0.229699
de-en	Selfs in die Maier-motorhandelaar het Thomas Sulz gepraat van '' 'n geringe verlies '', maar het ook erken dat '' 'n Gebrek aan verbygaande handel was ''.	thomas sulz also speaks of a &quot; maximum slight decline &quot; at the autohaus maier , but also admits that , of course , the &quot; running track &quot; is missing .	even at the maier car dealership , thomas sulz talked of &quot; a slight loss , at the most &quot; , but also admitted that &quot; there had been a lack of passing trade &quot; .	-0.735541645348029	0.107965
de-en	In Junie het die oorspronklike Victoria se geheime model Stephanie Seymour Jenner en haar kollega Gigi Hadid gekritiseer en hulle die `` Bitches of the moment '' genoem.	in june , the former victoria &apos;s secret-model stephanie seymour jenner and her colleague , gigi hadid , criticised and called them &quot; the mistpieces of the moment . &quot;	in june , original victoria &apos;s secret model stephanie seymour criticised jenner and her colleague gigi hadid , calling them the &quot; bitches of the moment . &quot;	-0.7255961460856909	0.345432
de-en	Registrasie in die Verenigde Koninkryk is al wat tot dusver vir die `` Eu paspoort '' benodig is.	for the so-called eu passport , they are now available in britain .	registration in the uk is all that has been required to date for the &quot; eu passport &quot; .	-0.7229097010838941	0.10838
de-en	Toe die konserwatiewe radio-gasheer Hugh Hewitt probeer om mnr. Trump te help om die opmerking te versag deur hom daaraan te herinner dat mnr. Obama Isis wil vernietig, sou die Republikeinse president nie benoem word nie.	as the conservative radio moderator hugh hewitt mr. trump to help wanted to weaken the statement somewhat as it of the fact reminded that mr. obama isis to destroy wants to know , wanted the republican presidential candidate nothing of it .	when the conservative radio host hugh hewitt tried to help mr. trump soften the remark by reminding him that mr. obama wants to destroy isis , the republican presidential nominee would not have it .	-0.712286949019697	0.143273
de-en	Verlede maand het betogers in Gondar, 'n Amhara-stad, besighede aangeval wat deur Tigrayans besit word, en anti-Tigrayan-haat word al hoe meer algemeen op sosiale media.	last month , protesters in gondar , an amusing city , run by tigray , and the hatred of tigray , became increasingly common in the social media .	last month , protesters in gondar , an amhara town , attacked businesses owned by tigrayans , and anti-tigrayan hatred is becoming more common in social media .	-0.690282797393066	0.359156
de-en	Die Raadsraad van die gemeente het tydens sy jongste sitting op konstruksieverwante onderwerpe gefokus.	with issues around building , the council has focused on focusing on the recent meeting .	the commune &apos;s council focused on construction-related topics in its most recent session .	-0.6898121013817011	0.125122
de-en	'Moet asseblief nie 'n middagslapie gebruik nie,' 'sê Fietze.	“ only please ” fietze make , say no midday sleep .	&quot; just - please don &apos;t take an afternoon nap , &quot; says fietze .	-0.68672501475318	0.101751
de-en	Hy het sy hart en siel in die watervoorsieningsvereniging geplaas en daarvoor geleef asof dit sy eie onderneming was.	he has worked with a lot of heart blood for its water purpose association , and he has lived the water the association is not literally , as if it were his own company .	he put his heart and soul into the water supply association , and lived for it as if it were his own company .	-0.6854196864969011	0.286342
de-en	Nadat die borde by Eisenberg's skoongemaak is, het sy en mnr. Coe 'n nagereg uitgehaal wat hulle tuis voorberei het: die pruimedaarnagereg wat president Roosevelt vir middagete geëet het.	after the plates were cleared at eisenberg &apos;s , they moved and coe a dessert that they had prepared at home : the plum dessert , the president roosevelt to lunch .	after the plates were cleared at eisenberg &apos;s , she and mr. coe pulled out a dessert they had prepared at home : the prune dessert that president roosevelt ate for lunch .	-0.684037116060905	0.5067050000000001
de-en	Na die tweede dopingskandaal op die Olimpiese Spele in Rio, is daar probleme vir Kenia se baan- en veldatlete.	kenya &apos;s athletics threats threaten after the second doping affair at the olympics .	following the second doping scandal at the rio olympics , trouble is looming for kenya &apos;s track and field athletes .	-0.6814553432058521	0.142566
de-en	`` Dit kan 'n probleem vir 'n klein bank wees, '' as die bank gratis na hul geld omsien.	&quot; this can become a problem for a small bank &quot; if it hurts money for free .	&quot; that can be a problem for a small bank , &quot; if the bank is looking after their money for free .	-0.676556535599665	0.369193
de-en	Wat glad nie waar is nie - jy teken natuurlik daarvoor aan, 'het sy gesê.	what is not true at all -- of course , it has been adhered to , &quot; she said .	which is not true at all -- of course you sign up for it , &quot; she said .	-0.6682518139388759	0.562693
de-en	As u hierheen verhuis, moet u daarvan bewus wees - net soos iemand wat in 'n gebied vol kroeë intrek, moet weet dat hulle nie regtig oor die geraas kla nie.	if you prefer , you should be aware of this - just as someone dragging into a pub district can complain about noise there .	if you move here , you should be aware of that - just like someone who moves into an area full of pubs should know they can &apos;t really complain about the noise .	-0.6648290838413491	0.215069
de-en	`` Dit is vir my moeilik om van gister af kommentaar te lewer, '' sê Martin.	“ me it falls honestly said heavily to commentate the time trial from yesterday to ” , meant martin .	&quot; it &apos;s honestly hard for me to comment on my time from yesterday , &quot; said martin .	-0.6632370589265589	0.125822
de-en	Selfs die toevoer vanaf die nuwe lente is soms net gehandhaaf omdat die verhoogde tenk by Pettstadt deur Hosepipe gevul is.	also , the supply of newbrun can only be upheld because you filled the high-profile containers of petton town with hoses .	even the supply from the new spring was sometimes only maintained because the elevated tank at pettstadt was filled by hosepipe .	-0.6629015819349999	0.0931494
de-en	Die vriendelike sportman ontbreek nie aan toekennings nie.	awards there is no shortage of the sympathetic sportsman .	the friendly sportsman is not lacking for awards .	-0.662362621449264	0.165904
de-en	Of u nou van voor of agter genader word, hierdie video sal u wys hoe u die tafels op u Mugger kan draai.	regardless of whether you will show approaches you from the front or from the rear watch this video to see how you turn around for your robber , the tables .	whether you &apos;re approached from in front or behind , this video will show you how to turn the tables on your mugger .	-0.661165450020459	0.107206
de-en	Om te verhoed dat dit eenvoudig gesteel word, SONDER hy as hy meet en laat sy wiele in die gepantserde, Bullet-Proof-buitekant verdwyn.	so that it is not simply stolen , it is lowered in the measuring mode , so that the wheels in the armored and by the way also shuffle-safe outer cover disappear .	to prevent it from simply being stolen , it sinks down when measuring , making its wheels disappear into the armoured , bullet-proof exterior .	-0.659759205432654	0.08968229999999999
de-en	Ticagrelor, wat deur die Britse firma Astrazeneca vervaardig word en onder die handelsnaam Brilique verkoop word, verminder hierdie risiko deur die kans op klonte kleiner te maak.	ticagrelor , which is manufactured by british company astrazeneca and is displaced under the trade name brilique , reduces this risk by making it more unlikely to educate blood islets .	ticagrelor , which is made by uk firm astrazeneca and sold under the trade name brilique , reduces this risk by making clots less likely .	-0.659165381459471	0.451927
de-en	`` Ons is soos hul maatskaplike werkers! '' Pluk 'n medewerker uit 'n stapel rekords.	&quot; we are like their social workers ! &quot; we have a staff of a record pile .	&quot; we &apos;re like their social workers ! &quot; pipes up a co-worker from a stack of records .	-0.654012332237191	0.353787
de-en	Krautmann sê een waarnemer naby Livingston het van middernag tot Vrydagoggend 13,75 duim reën aangemeld.	according to herb man an observer announced in close proximity to livingstone from midnight to friday tomorrow from 13,75 duty rain .	krautmann says one observer near livingston reported 13.75 inches of rain from midnight to friday morning .	-0.644747694176775	0.173371
de-en	Pogings om Phillip te bereik was onsuksesvol.	attempts to contact philip were just as wrong .	attempts to reach phillip were unsuccessful .	-0.6438028177848609	0.211053
de-en	Twee onbekende mans het Vrydagoggend omstreeks 8.50Am by 'n woonstel in 'n woonstelgebou in Lindenweg ingebreek.	two unknown men were forcibly invaded in an apartment in a multi-family house in the lime tree on friday morning at 8 : 50 a.m .	two unknown men broke into an apartment in an apartment building in lindenweg on friday morning at around 8.50am .	-0.641280644828014	0.245154
de-en	En op hierdie manier het hy dadelik die prysgeld van 25.000 euro deurgegee.	and so he gave the prize money of 25,000 euros the same .	and in this vein , he passed the prize money of 25,000 euros on straight away .	-0.638988828290685	0.34754
de-en	'N Fantastiese Mitchell-aanval het die Man-Mountain Leone Nakarawa verhinder om 'n derde plek te behaal, maar dit het Fidji net vertraag.	a hevorraging tackle of mitchell stopped the mountain of man leone nakarawa reaching a third gate , but it only held up fiji .	a superb mitchell tackle stopped the man-mountain leone nakarawa from scoring a third but it was only delaying fiji .	-0.6300026096237671	0.131215
de-en	Terwyl hy noukeurig gekonfronteer word gedurende die laaste maande van die Presidensiële veldtog, het mnr. Trump se grappies sy lojale bondgenote in die ongemaklike posisie geplaas dat hy in die openbaar vir hom moet opstaan, ongeag hoe uitlokkend sy opmerkings is.	but while he is stepping up in the focus of attention in recent months of his presidential campaign , mr. trump &apos;s henchmen have brought his loyal fellow protesters into the uncomfortable situation to face him , regardless of how provocative his statements may be .	but as he faces heightened scrutiny during the final months of the presidential campaign , mr. trump &apos;s jokes have put his loyal allies in the uncomfortable position of having to publicly stand up for him no matter how provocative his remarks .	-0.6270081795696121	0.204508
de-en	Hy het gesê dat die staat met omsigtigheid en oplos op die bedreiging van terrorisme moet reageer.	the state must prudently and determined at the same time on terrorist threats to respond .	he said that the state must react to the threat of terrorism with prudence and resolve .	-0.619408940230006	0.159945
de-en	Volgens hom het hy net die waarheid vertel.	he does nothing other than &quot; tell the truth . &quot;	he said he was just &quot; telling the truth &quot; .	-0.619303607562824	0.18528
de-en	Dit is wat ek hierdie jaar se vroue-Olimpiese gimnastiekspan noem en om meer redes as een.	this is what i me women olympic team in gymnastics to introduce , and for more than one reason .	that &apos;s what i call this year &apos;s women &apos;s olympic gymnastics team and for more reasons than one .	-0.61539329326238	0.17669
